dataset_checked,review_priority,dataset,semantic_column,canonical_aliases,original_column_names,variable_labels,first_wave_or_year,last_wave_or_year,wave_or_years,data_types,source_file_count_sum,merged_canonical_count,merge_method,review_status,decision_note
KLoSA,medium,KLoSA,w__Ba015_03,w__Ba015_03,w01Ba015_03 | w02Ba015_03 | w03Ba015_03 | w04Ba015_03 | w05Ba015_03 | w06Ba015_03 | w07Ba015_03 | w08Ba015_03 | w09Ba015_03 | w10Ba015_03,3번째 자녀의 주택 소유여부 | 3번째 자녀의 주택소유여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba015_04,w__Ba015_04,w01Ba015_04 | w02Ba015_04 | w03Ba015_04 | w04Ba015_04 | w05Ba015_04 | w06Ba015_04 | w07Ba015_04 | w08Ba015_04 | w09Ba015_04 | w10Ba015_04,4번째 자녀의 주택 소유여부 | 4번째 자녀의 주택소유여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba015_05,w__Ba015_05,w01Ba015_05 | w02Ba015_05 | w03Ba015_05 | w04Ba015_05 | w05Ba015_05 | w06Ba015_05 | w07Ba015_05 | w08Ba015_05 | w09Ba015_05 | w10Ba015_05,5번째 자녀의 주택 소유여부 | 5번째 자녀의 주택소유여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba015_06,w__Ba015_06,w01Ba015_06 | w02Ba015_06 | w03Ba015_06 | w04Ba015_06 | w05Ba015_06 | w06Ba015_06 | w07Ba015_06 | w08Ba015_06 | w09Ba015_06 | w10Ba015_06,6번째 자녀의 주택 소유여부 | 6번째 자녀의 주택소유여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba015_07,w__Ba015_07,w01Ba015_07 | w02Ba015_07 | w03Ba015_07 | w04Ba015_07 | w05Ba015_07 | w06Ba015_07 | w07Ba015_07 | w08Ba015_07 | w09Ba015_07 | w10Ba015_07,7번째 자녀의 주택 소유여부 | 7번째 자녀의 주택소유여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba015_08,w__Ba015_08,w01Ba015_08 | w02Ba015_08 | w03Ba015_08 | w04Ba015_08 | w05Ba015_08 | w06Ba015_08 | w07Ba015_08 | w08Ba015_08 | w09Ba015_08 | w10Ba015_08,8번째 자녀의 주택 소유여부 | 8번째 자녀의 주택소유여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba015_09,w__Ba015_09,w01Ba015_09 | w02Ba015_09 | w03Ba015_09 | w04Ba015_09 | w05Ba015_09 | w06Ba015_09 | w07Ba015_09 | w08Ba015_09 | w09Ba015_09,9번째 자녀의 주택 소유여부 | 9번째 자녀의 주택소유여부,1,9,"1,2,3,4,5,6,7,8,9",raw | structured,19,1,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Ba021_04,w__Ba021_04 | w__Ba021_04w5,w05Ba021_04w5 | w06Ba021_04w5 | w07Ba021_04w5 | w08Ba021_04w5 | w09Ba021_04w5 | w10Ba021_04w5 | w09Ba021_04,(비동거)4번째 자녀 (정기적 금전) 수령 여부 | (비동거)4번째 자녀 (정기적 금전) 수령 여부 | 4번째 자녀 (정기적 금전) 수령 여부,5,10,"5,6,7,8,9,10",raw | raw | structured,13,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Ba021_09,w__Ba021_09 | w__Ba021_09w5,w05Ba021_09w5 | w06Ba021_09 | w07Ba021_09 | w08Ba021_09 | w09Ba021_09,(비동거)9번째 자녀 (정기적 금전) 수령 여부 | (비동거)9번째 자녀 (정기적 금전) 수령 여부 | 9번째 자녀 (정기적 금전) 수령 여부,5,9,"5,6,7,8,9",raw | structured,11,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Ba021m06_01,w__Ba021m06_01 | w__Ba021m08_01 | w__ba021m06_01,w01Ba021m08_01 | w03ba021m06_01 | w04Ba021m06_01,(비동거)1번째 자녀로부터의 수령 여부_(-8)응답거절,1,4,"1,3,4",raw | structured,6,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Ba021m07_01,w__Ba021m07_01 | w__Ba021m09_01 | w__ba021m07_01,w01Ba021m09_01 | w03ba021m07_01 | w04Ba021m07_01,(비동거)1번째 자녀로부터의 수령 여부_(-9)모르겠음,1,4,"1,3,4",raw | structured,6,3,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_01,w__Ba035m_etc_01 | w__Ba036_01,w01Ba036_01 | w04Ba036_01 | w08Ba036_01 | w09Ba035m_etc_01 | w10Ba035m_etc_01,(비동거)1번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Ba036_01w5,w__Ba036_01w5 | w__Ba036_01w6,w05Ba036_01w5 | w06Ba036_01w5 | w07Ba036_01w5 | w08Ba036_01w5 | w06Ba036_01w6 | w09Ba036_01w6 | w10Ba036_01w6,(비동거)1번째 자녀 (현물) 수령 여부 | (비동거)1번째 자녀 (현물) 수령 여부 | 1번째 자녀 (현물) 수령 여부,5,10,"5,6,7,8,9,10",raw | structured,13,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_02,w__Ba035m_etc_02 | w__Ba036_02,w01Ba036_02 | w04Ba036_02 | w08Ba036_02 | w09Ba035m_etc_02 | w10Ba035m_etc_02,(비동거)2번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_03,w__Ba035m_etc_03 | w__Ba036_03,w01Ba036_03 | w04Ba036_03 | w08Ba036_03 | w09Ba035m_etc_03,(비동거)3번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,9,"1,4,8,9",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_04,w__Ba035m_etc_04 | w__Ba036_04,w01Ba036_04 | w04Ba036_04 | w08Ba036_04 | w09Ba035m_etc_04 | w10Ba035m_etc_04,(비동거)4번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_05,w__Ba035m_etc_05 | w__Ba036_05,w01Ba036_05 | w04Ba036_05 | w08Ba036_05 | w09Ba035m_etc_05 | w10Ba035m_etc_05,(비동거)5번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_06,w__Ba035m_etc_06 | w__Ba036_06,w01Ba036_06 | w04Ba036_06 | w08Ba036_06 | w09Ba035m_etc_06 | w10Ba035m_etc_06,(비동거)6번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_07,w__Ba035m_etc_07 | w__Ba036_07,w01Ba036_07 | w04Ba036_07 | w08Ba036_07 | w09Ba035m_etc_07 | w10Ba035m_etc_07,(비동거)7번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_08,w__Ba035m_etc_08 | w__Ba036_08,w01Ba036_08 | w04Ba036_08 | w08Ba036_08 | w09Ba035m_etc_08 | w10Ba035m_etc_08,(비동거)8번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba036_09,w__Ba035m_etc_09 | w__Ba036_09,w01Ba036_09 | w04Ba036_09 | w08Ba036_09 | w09Ba035m_etc_09,(비동거)9번째 자녀로부터 받은 비금전적 수령의 종류_기타 세부내용,1,9,"1,4,8,9",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba038_01ct,w__Ba038_01ct | w__ba038_01ct,w01Ba038_01ct | w06ba038_01ct,Ba038_01의 Unfolding Bracket의 설문에 대한 구간값(Ba039_01~Ba043_01) | w06Ba038_01 Unfolding Bracket 설문에 대한 구간값,1,6,"1,6",raw | structured,4,2,normalized_name,needs_review,
KLoSA,medium,KLoSA,w__Ba045_01ct,w__Ba045_01ct | w__ba045_01ct,w01Ba045_01ct | w06ba045_01ct,Ba045_01의 Unfolding Bracket의 설문에 대한 구간값(Ba046_01~Ba050_01) | w06Ba045_01 Unfolding Bracket 설문에 대한 구간값,1,6,"1,6",raw | structured,4,2,normalized_name,needs_review,
KLoSA,medium,KLoSA,w__Ba052_01,w__Ba052_01 | w__Ba056_01,w01Ba052_01 | w04Ba052_01 | w08Ba052_01 | w09Ba056_01 | w10Ba056_01,(비동거)1번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_02,w__Ba052_02 | w__Ba056_02,w01Ba052_02 | w04Ba052_02 | w08Ba052_02 | w09Ba056_02,(비동거)2번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,9,"1,4,8,9",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_03,w__Ba052_03 | w__Ba056_03,w01Ba052_03 | w04Ba052_03 | w08Ba052_03 | w09Ba056_03 | w10Ba056_03,(비동거)3번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_04,w__Ba052_04 | w__Ba056_04,w01Ba052_04 | w04Ba052_04 | w08Ba052_04 | w09Ba056_04 | w10Ba056_04,(비동거)4번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_05,w__Ba052_05 | w__Ba056_05,w01Ba052_05 | w04Ba052_05 | w08Ba052_05 | w09Ba056_05 | w10Ba056_05,(비동거)5번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_06,w__Ba052_06 | w__Ba056_06,w01Ba052_06 | w04Ba052_06 | w08Ba052_06 | w09Ba056_06 | w10Ba056_06,(비동거)6번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_07,w__Ba052_07 | w__Ba056_07,w01Ba052_07 | w04Ba052_07 | w08Ba052_07 | w09Ba056_07 | w10Ba056_07,(비동거)7번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_08,w__Ba052_08 | w__Ba056_08,w01Ba052_08 | w04Ba052_08 | w08Ba052_08 | w09Ba056_08 | w10Ba056_08,(비동거)8번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,10,"1,4,8,9,10",raw | raw | structured,7,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba052_09,w__Ba052_09 | w__Ba056_09,w01Ba052_09 | w04Ba052_09 | w08Ba052_09 | w09Ba056_09,(비동거)9번째 자녀에게 제공한 비금전적 지원의 종류_기타 세부내용,1,9,"1,4,8,9",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068,w__Ba068,w01Ba068 | w02Ba068 | w03Ba068 | w04Ba068 | w05Ba068 | w06Ba068 | w07Ba068 | w08Ba068 | w09Ba068 | w10Ba068,손자녀 수(단위: 명) | 손자녀수(단위: 명),1,10,"1,2,3,4,5,6,7,8,9,10",light | raw | structured,31,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_01,w__Ba068_01 | w__Ba071_etc_01,w08Ba068_01 | w09Ba071_etc_01 | w10Ba071_etc_01,(동거 비동거 모두)1번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_02,w__Ba068_02 | w__Ba071_etc_02,w08Ba068_02 | w09Ba071_etc_02 | w10Ba071_etc_02,(동거 비동거 모두)2번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_03,w__Ba068_03 | w__Ba071_etc_03,w08Ba068_03 | w09Ba071_etc_03 | w10Ba071_etc_03,(동거 비동거 모두)3번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_04,w__Ba068_04 | w__Ba071_etc_04,w08Ba068_04 | w09Ba071_etc_04 | w10Ba071_etc_04,(동거 비동거 모두)4번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_05,w__Ba068_05 | w__Ba071_etc_05,w08Ba068_05 | w09Ba071_etc_05 | w10Ba071_etc_05,(동거 비동거 모두)5번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_06,w__Ba068_06 | w__Ba071_etc_06,w08Ba068_06 | w09Ba071_etc_06 | w10Ba071_etc_06,(동거 비동거 모두)6번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_07,w__Ba068_07 | w__Ba071_etc_07,w08Ba068_07 | w09Ba071_etc_07 | w10Ba071_etc_07,(동거 비동거 모두)7번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_08,w__Ba068_08 | w__Ba071_etc_08,w08Ba068_08 | w09Ba071_etc_08 | w10Ba071_etc_08,(동거 비동거 모두)8번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,10,"8,9,10",raw | raw | structured,5,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba068_09,w__Ba068_09 | w__Ba071_etc_09,w08Ba068_09 | w09Ba071_etc_09,(동거 비동거 모두)9번째 자녀에게 제공한 금전적 지원 총액_기타 세부내용,8,9,"8,9",raw | raw | structured,3,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba078_03,w__Ba078_03 | w__Ba082_03,w02Ba078_03 | w03Ba078_03 | w04Ba078_03 | w05Ba078_03 | w06Ba078_03 | w10Ba082_03,지난 1년 중 돌본 10세 미만 3번째 손자녀의 부모,2,10,"2,3,4,5,6,10",raw | structured,12,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba078_04,w__Ba078_04 | w__Ba082_04,w02Ba078_04 | w03Ba078_04 | w10Ba082_04,지난 1년 중 돌본 10세 미만 4번째 손자녀의 부모,2,10,"2,3,10",raw | structured,6,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba078_05,w__Ba078_05 | w__Ba082_05,w03Ba078_05 | w10Ba082_05,지난 1년 중 돌본 10세 미만 5번째 손자녀의 부모,3,10,"3,10",raw | raw | structured,3,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba079_03,w__Ba079_03 | w__Ba083_03,w02Ba079_03 | w03Ba079_03 | w04Ba079_03 | w05Ba079_03 | w06Ba079_03 | w10Ba083_03,지난 1년 중 돌본 10세 미만 3번째 손자녀의 돌봄기간(단위: 주),2,10,"2,3,4,5,6,10",raw | structured,12,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba079_04,w__Ba079_04 | w__Ba083_04,w02Ba079_04 | w03Ba079_04 | w10Ba083_04,지난 1년 중 돌본 10세 미만 4번째 손자녀의 돌봄기간(단위: 주),2,10,"2,3,10",raw | structured,6,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba079_05,w__Ba079_05 | w__Ba083_05,w03Ba079_05 | w10Ba083_05,지난 1년 중 돌본 10세 미만 5번째 손자녀의 돌봄기간(단위: 주),3,10,"3,10",raw | raw | structured,3,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba080_03,w__Ba080_03 | w__Ba084_03,w02Ba080_03 | w03Ba080_03 | w04Ba080_03 | w05Ba080_03 | w06Ba080_03 | w10Ba084_03,지난 1년 중 돌본 10세 미만 3번째 손자녀의 주당 평균 돌봄시간(단위: 시간),2,10,"2,3,4,5,6,10",raw | structured,12,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba080_04,w__Ba080_04 | w__Ba084_04,w02Ba080_04 | w03Ba080_04 | w10Ba084_04,지난 1년 중 돌본 10세 미만 4번째 손자녀의 주당 평균 돌봄시간(단위: 시간),2,10,"2,3,10",raw | structured,6,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Ba080_05,w__Ba080_05 | w__Ba084_05,w03Ba080_05 | w10Ba084_05,지난 1년 중 돌본 10세 미만 5번째 손자녀의 주당 평균 돌봄시간(단위: 시간),3,10,"3,10",raw | raw | structured,3,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_01,w__BaGender_01 | w__chgender_01,w01BaGender_01 | w01chgender_01 | w02chgender_01 | w03chgender_01 | w04chgender_01 | w05chgender_01 | w06chgender_01 | w07chgender_01 | w08chgender_01 | w09chgender_01 | w10chgender_01,1번째 자녀 성별 | 1번째 자녀의 성별 | 1번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_02,w__BaGender_02 | w__chgender_02,w01BaGender_02 | w01chgender_02 | w02chgender_02 | w03chgender_02 | w04chgender_02 | w05chgender_02 | w06chgender_02 | w07chgender_02 | w08chgender_02 | w09chgender_02 | w10chgender_02,2번째 자녀 성별 | 2번째 자녀의 성별 | 2번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_03,w__BaGender_03 | w__chgender_03,w01BaGender_03 | w01chgender_03 | w02chgender_03 | w03chgender_03 | w04chgender_03 | w05chgender_03 | w06chgender_03 | w07chgender_03 | w08chgender_03 | w09chgender_03 | w10chgender_03,3번째 자녀 성별 | 3번째 자녀의 성별 | 3번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_04,w__BaGender_04 | w__chgender_04,w01BaGender_04 | w01chgender_04 | w02chgender_04 | w03chgender_04 | w04chgender_04 | w05chgender_04 | w06chgender_04 | w07chgender_04 | w08chgender_04 | w09chgender_04 | w10chgender_04,4번째 자녀 성별 | 4번째 자녀의 성별 | 4번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_05,w__BaGender_05 | w__chgender_05,w01BaGender_05 | w01chgender_05 | w02chgender_05 | w03chgender_05 | w04chgender_05 | w05chgender_05 | w06chgender_05 | w07chgender_05 | w08chgender_05 | w09chgender_05 | w10chgender_05,5번째 자녀 성별 | 5번째 자녀의 성별 | 5번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_06,w__BaGender_06 | w__chgender_06,w01BaGender_06 | w01chgender_06 | w02chgender_06 | w03chgender_06 | w04chgender_06 | w05chgender_06 | w06chgender_06 | w07chgender_06 | w08chgender_06 | w09chgender_06 | w10chgender_06,6번째 자녀 성별 | 6번째 자녀의 성별 | 6번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_07,w__BaGender_07 | w__chgender_07,w01BaGender_07 | w01chgender_07 | w02chgender_07 | w03chgender_07 | w04chgender_07 | w05chgender_07 | w06chgender_07 | w07chgender_07 | w08chgender_07 | w09chgender_07 | w10chgender_07,7번째 자녀 성별 | 7번째 자녀의 성별 | 7번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_08,w__BaGender_08 | w__chgender_08,w01BaGender_08 | w01chgender_08 | w02chgender_08 | w03chgender_08 | w04chgender_08 | w05chgender_08 | w06chgender_08 | w07chgender_08 | w08chgender_08 | w09chgender_08 | w10chgender_08,8번째 자녀 성별 | 8번째 자녀의 성별 | 8번째 자녀의 성별,1,10,"1,2,3,4,5,6,7,8,9,10",raw | raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__BaGender_09,w__BaGender_09 | w__chgender_09,w01BaGender_09 | w01chgender_09 | w02chgender_09 | w03chgender_09 | w04chgender_09 | w05chgender_09 | w06chgender_09 | w07chgender_09 | w08chgender_09 | w09chgender_09,9번째 자녀 성별 | 9번째 자녀의 성별 | 9번째 자녀의 성별,1,9,"1,2,3,4,5,6,7,8,9",raw | raw | structured,19,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__BaGender_10,w__BaGender_10 | w__chgender_10,w01BaGender_10 | w01chgender_10 | w02chgender_10 | w03chgender_10 | w04chgender_10,10번째 자녀의 성별,1,4,"1,2,3,4",raw | raw | structured,8,2,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Bb008,w__Bb008,w01Bb008 | w02Bb008 | w03Bb008 | w04Bb008 | w05Bb008 | w06Bb008 | w07Bb008 | w08Bb008 | w09Bb008 | w10Bb008,아버지와의 동거 여부 | 아버지와의 동거여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw,11,1,normalized_label,needs_review,
KLoSA,medium,KLoSA,w__Bb014,w__Bb014,w01Bb014 | w02Bb014 | w03Bb014 | w04Bb014 | w05Bb014 | w06Bb014 | w07Bb014 | w08Bb014 | w09Bb014 | w10Bb014,어머니와의 동거 여부 | 어머니와의 동거여부,1,10,"1,2,3,4,5,6,7,8,9,10",raw,11,1,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Bb030w5,w__Bb030w5 | w__Bb086w5 | w__Bb142w5,w05Bb030w5 | w06Bb030w5 | w07Bb030w5 | w08Bb030w5 | w09Bb030w5 | w10Bb030w5 | w05Bb086w5 | w06Bb086w5 | w07Bb086w5 | w08Bb086w5 | w09Bb086w5 | w10Bb086w5 | w05Bb142w5 | w06Bb142w5 | w07Bb142w5 | w08Bb142w5 | w09Bb142w5 | w10Bb142w5,(비동거)부모 (정기적 금전) 수령 개월수 | 비동거기간 동안 정기 금전 수령 개월수 | (비동거)아버지 (정기적 금전) 수령 개월수 | 비동거기간 동안 정기 금전 수령 개월수 | (비동거)어머니 (정기적 금전) 수령 개월수 | 비동거기간 동안 정기 금전 수령 개월수,5,10,"5,6,7,8,9,10",raw,21,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__Bb048w5,w__Bb048w5 | w__Bb104w5 | w__Bb160w5,w05Bb048w5 | w06Bb048w5 | w07Bb048w5 | w08Bb048w5 | w09Bb048w5 | w10Bb048w5 | w05Bb104w5 | w06Bb104w5 | w07Bb104w5 | w08Bb104w5 | w09Bb104w5 | w10Bb104w5 | w05Bb160w5 | w06Bb160w5 | w07Bb160w5 | w08Bb160w5 | w09Bb160w5 | w10Bb160w5,(비동거) 부모 (정기적 금전) 지원 개월수 | (비동거)부모 (정기적 금전) 지원 개월수 | 비동거기간 동안 정기 금전 지원 개월수 | (비동거) 아버지 (정기적 금전) 지원 개월수 | (비동거)아버지 (정기적 금전) 지원 개월수 | 비동거기간 동안 정기 금전 지원 개월수 | (비동거)어머니 (정기적 금전) 지원 개월수 | 비동거기간 동안 정기 금전 지원 개월수,5,10,"5,6,7,8,9,10",raw,21,3,normalized_label,needs_review,
